Yorum,Yildiz,Ulasim,Rehber,Organizasyon,Otel,Yemek
Bu hafta sonu Bursa gezisine katıldık.Tur otobüsü iyiydi. Rehber hizmetleri iyiydi. Tur içeriği yetersiz. Kahvaltı kötü gruptan ayrı kahvaltıyı tercih edin. Yolculuk esnasında yüksek sesli oyun havası zulmüne maruz kaldık. Otobüste Oynamayı eğlenmeyi seviyorsanız iyi yoksa çekilir gibi değildi.,4,2,1,2,0,2
"Sıcak,samimi ;belki beş yıldız kadar lüks değil ama kesinlikle aile ortamı,kesinlikle bizbize",4,0,0,0,0,0
"Rüya gibi bir GAP yolculuğu…
Sau Tur ailesiyle çıktığımız bu yolculuk, baştan sona kadar kusursuz bir deneyimdi. Her şey ince ince düşünülmüş, hiçbir detay aksatılmadan …Diğer",5,1,0,1,0,0
"Saü truzimle Kapadokya turu benim ilk tur deneyemimdi ve şahane geçti. Herkes güler yüzlü anlayışlı ve en önemlisi çok profesyonellerdi. Bol bol eğlenmek, yeni yerler keşfetmek istiyor ve bunu da samimi arkadaş grubunuzda gibi hissetmek …Diğer",5,0,0,1,0,0
Ekip liderinin ve tur rehberimizin turdaki herkesle yakından ilgili olduğu keyifli bir Bursa gezisiydi. Güzel anılarla gidip dönmemize vesile olduğunuz için teşekkür ederim 🌸 …Diğer,5,0,1,1,0,0
Sau truzm ile 7 mart bogazda iftar turuna katıldım.çok güzel bir gün geçirdik.bu tura ikinci kez katılışım memnun kaldım herkeze tavsiye ederim. Turda olan heryere ugradık.iftarımız yemeklerimiz semazen gösterisi gayet guzeldi.o cark bize rasgelmez ama gunumun güzel geçtigini belirtmeden geçmeyelimm..teşekkür ederimmm.,5,0,0,1,0,1
"Bugün Fener–Balat turuna SAU Turizm ile katıldık ve gerçekten çok keyifliydi. Organizasyon son derece düzenliydi, zaman planlaması çok iyiydi. Rehberimiz hem bilgili hem de enerjikti, anlatımı sayesinde gezi hiç sıkıcı olmadı. …Diğer",5,0,1,1,0,0
"Özgür beyin düzenlemiş olduğu 6 Ekim çıkışlı GAP turu bu zamana kadar gitmiş olduğum turlardan en güzeli idi.
Aile ortamında yapılan güzel yerler, eğlenceli idi. …Diğer",5,0,0,1,0,0
"6–12 Ekim GAP turu 🧿
Her anı dolu dolu, her durağı ayrı güzel bir yolculuktu.
Özgür Bey’in enerjisi, bilgisi ve samimiyetiyle bu turu unutulmaz kıldı. …Diğer",5,0,0,1,0,0
Çok çok güzeldi aşırı eğlendik turla seyahat etme konusunda şüphesi olan varsa kesinlikle pişman olmayacağınız bir deneyimdi keşke bitmese dediğimiz bir Kapadokya deneyimi oldu,5,0,0,1,0,0
"Özgür bey ile gezdiğimiz GAP turu, oteller çok güzeldi yemekler oldun odalar olsun mükemmeldi, otobüs yolculuğu aşırı eğlenceli geçti, rehberimizin bilgileri ve anlatış şekli çok güzel detaylı ve akılda kalıcıydı. Mardin özellikle …Diğer",5,1,1,1,1,1
"Hasan beyle katıldığımız Kapadokya turu çok eğlenceli boll bilgiliydi. İlgi ve alaka çok güzeldi, rehberimiz her yerle ilgili bizlere detaylı bilgilendirme yaptı. Yolculuk keyifliydi, molalar gayet yeterliydi. Özellikle zamanlamaya hayran …Diğer",5,1,1,1,0,0
"02.05.2025 Tarihinde 11 kişilik arkadaş grubumuzla Çanakkale Abideler Turuna katılım sağladık...Firmanın misafirlerini karşılaması ve ilgi düzeyleri genel anlamda güzel...
Fakat tur rehberimiz bizim Abideler turunda ki hayal kırıklığımız oldu..Gerek olayları anlatım şekli gerekse zamanı doğru değerlendirme konsuunda gerçekten hayal kırıklığı yaşattı bizlere..Ayrıca bizlerin dikkati sürekli alanda rehberlik eden diğer tur rehberleri üzerindeydi sebebi onların daha coşkulu ve olayları bir sıra halinde ve coşkulu anlatım sekilleriydi..
Benim ve grubumuzda iki arkadaşımızın önceki yıllarda Çanakkale Abideleri turuna katılım sağlaması bizim için büyük şans oldu zira ilk defa ziyarete gelmiş olsak hayal kırıklığı daha fazla olacaktı...
Örneğin 57.Piyade Alayında sadece 15 dakika zaman verildi ve orada bırakın anlatımı verilen süre sadece hediyelik eşya için ayrılmış oldu...Bu alanda ki hediyelik eşya satıcılarının hemen sağ tarafında yer alan Abideyi hiçbir arkadaşım ziyaret edemedi çünkü bizler orası hakkında arkadaşlar ziyaret edebilirsiniz şeklinde bir açıklama ile karşılaşmadık...
Net bilgi kelimesinin zihnimizze kazındıgı ama ziyaret alanlarının ruhunu hissedemedigimiz bir tür oldu bizler için...",1,0,2,2,0,0
Ağustos ayinda 47 kişilik özel bir grupla büyük Balkan turu gerçekleştirdik. Bu gezi aylar öncesinde planlanmış bir geziydi. İlk olarak şoförün vizesinden kaynaklı hem Yunanistan hem Bulgaristan sınırlarından geçerek 20 saatlik bir yolculukla Belgrad’a indik. Programda olan katedrali gezemedik. Otobüsle çok uzağından gösterildi. İkinci gün daha bir saat yol almışken tekerlek patladı. Günlerden pazar. Stepneninde kullanılmaz halde olduğu söylendi. Ayrıca bize verilen sözleşmede 2023 model araba dendigi halde 2015 model aracın verildiğini o esnada öğrendik. Arabanın her yerinin döküldüğünü ayrıca söyleyeyim. Araç içi ışıklandırmayi sağlayan uzun led onun koruması yol esnasında düştü. Kızımın koltuğu yerinden çıktı. Neyse asıl mevzuya geleyim. Yardım için biri geldi. İngilizce öğretmeni bir arkadaşın yardımıyla kurulan iletişim sonucunda tekerlek ve şoför gitti ve kendisinden 5 saat haber alamadık. Çoluk çocuk Sırbistan yollarında telef olduk. Ve kimse sesini çıkarmadığı halde rehberden sert tavırlara maruz kaldık. Hizmet alan bizler soru bile sormaya korkar halde bir gezi yaptık. Saraybosna’ya gece geldiğimiz için ertesi gün iki günlük geziyi bir güne sıkıştırarak koşturarak gezdik. Akşam yemeği programa dahil olduğu halde ve bizden kaynaklanmadığı halde yetişmezsek başınızın çaresine bakarsınız dendi. En ufak bir soruda “ herkes aynı soruları soruyor” çocuklara “ yeter artık çok konuşuyorsunuz “ gibi söylemlerle karşılaştık. Böyle bir şirketin bu tedbirsizliklerle bizi kilometrelerce uzağa göndermesini esefle karşılıyorum. Ve rehberlik yapacak kişilerin daha tahammüllü ve anlayışlı olmasını diliyorum. Ki öyle güzel bir gruptuk ki gittiğimiz yerlerde yerel rehberlerden defaatle övgü aldık.,1,2,2,2,0,2
2 Mart Sofya Plovdiv turuna ailecek katıldık ama ne yazık ki kabusa çevirdiler. Öncelikle tur rehberimiz Kamil Bey bizi sürekli hadi hadi diyerek koştura koştura gezdirip sonra uzun uzun boş bıraktı. Dönüş yolunda plovdivden yanlış yola girip tam 2.5 saat boyunca yanlış yolda gitmişler farkettiklerinde Burgas’a gelmiştik. Deneyimli bir şoför ve tur rehberi nasıl olurda 2.5 saat boyunca yanlış yolda olduğunu fark etmez. Burgas’dan dönerken bizi koca otobüsle köy yoluna soktular ve yine yanlışlıkla girdiklerini söylediler bütün otobüs diken üstünde sınır kapısına sağsalim varana kadar diken üstünde yola baktık 2 kere kaza riski yaşadık ve tur rehberimiz açıklama bile yapmadı. Normalde saat 1de varacağımız Çanakkale’ye saat 7 vardık tam 6 saat gecikmeli. Bize böyle bir tur deneyimi yaşattıkları için bir daha bu tur şirketini asla tercih etmeyeceğim.,1,2,2,2,0,0
"Anlatım, gezi, imkan ve fiyat takdir edilesi ancak gezinin bitiminde rehberin Google yorumlar üzerinden isminin yazılarak puan verilmesini istemesi kendi fikrimce hoş değildi. Çocuklu ailelere ilk etapta sevimli bir şekilde yaklaşıp tur esnasında çocukların ses çıkarmasından, sağa sola gitmelerinden, konuşmalarından vs rahatsızlık duyduklarını sürekli olarak dile getiriyorlar. Hatta anlatım esnasında çocuklu bir aileye çocuklarınız sessiz kalmasını sağlayabilir misiniz lütfen denildi. Tüm dikkatlerini onların üzerinde olmasını öğrenci gibi onların dinlenmesini istiyorlar, orta okul çocuğı gibi davranıyorlar. Çocuklar aileler buna dikkat etsinler derim. Ayrıca Çanakkale'ye geçişte misafirlerinize alkışlattığınız şoförün(Beyti yada Behti adını tam anlayamadım) seyahat esnasında daha iskeleye bile varmamışken otobüsün içerisinde eşimle beklerken buradan sonra yayan ineceksiniz diyerek bizi otobüsten indirmek istemesi güzel günün ardından oluşturdukları tüm imajı darma duman etti. Yani personel işletmeyi vezir de eder rezil de. Yaşına hürmetimizden ses etmedik umarım her zaman bizim gibi hürmetli insanlara denk gelir.",1,0,2,2,0,0
Biz dün Çanakkale’de bu tur şirketiyle Çanakkale şehitliğine tura katıldık. İlk önce bize rehberlik eden Bayram Er adlı kişi turun başında 2 yaşındaki çocuğumuzdan rahatsız oldu. Turun başında tabyalar kısmını gezerken oğlumun gezinip ses çıkarmasından ötürü rahatsız olup 40-50 kişinin içinde uzaklaştırmamı istedi. Başımı kemiriyor tarzı bir cümle kullandı. Benim moralim bozuldu ve oğlanı alıp uzaklaştım. Hatta grubun içindeki bir bayan yanıma gelip o da bu durumdan rahatsızlığını dile getirdi. Ne hakkı var bunu yapmaya siz buraya para ödüyorsunuz çocuk bu zincirleyemezsiniz ki dedi.Daha sonra rehber Bayram Er adlı kişi bizi diğer grubun olduğu otobüse yolladı. Terbiyesizliğinden ötürü özür bile dilemedi ve bizi gördüğü yerde yüzünü çevirdi. Sonradan katıldığımız diğer turdaki Hayati hocaya desteğinden güleryüzünden dolayı çok teşekkür ederiz.,1,2,2,2,0,0
9 Ekim günü yaptığımız Çanakkale şehitlik turundan çok da memnun kalmadık rehberimiz Hayati bey özünde iyi biri fakat karşısında yetişkin değil de sanki ortaokul çocuğu varmış gibi anlattığı şeyleri sürekli tekrarlaması bize zaman kaybettirdi. Ve asıl verilmesi gereken süreyi Canakkale abidesinde vermesi gerekirken yarim saat içinde koştur koştur gezdirmesi (daha doğrusu gezemedik) hosumuza gitmedi bir daha tercih eder miyiz hayır,1,0,2,2,0,0
"Temmuz için tur bilgisi almaya çalışıyoruz, haziranın 30 u olmuş hala haziranda belli olacak diyorlar. Bugün soruyoruz, illa watsapp üzerinden bilgi alırsınız dedikleri halde üçüncü mesaja cevap dahi verilmiyor.",1,0,0,2,0,0
"Rehberimiz Zeki Harmandalı'ya saygılar, tur firması beklentilerimizi karşılamamıştır. Öğle yemeği menüsü ve lezzeti iyi değildi. Otobüs konforu ve hizmeti yetersizdi, su ikramı dahi olmadı.",1,2,2,2,0,2
Rehberimiz Zeki Harmandalı Bey e anlatımları için teşekkürler alanında yetkin bir rehberimiz fakat Otobüsümüz eski ve koltuklar sikintılıydı Bununla beraber 7-8 saat otobüsün içerisinde olmamıza rağmen bir su dahi ikram edilmedi şehitlik alanında susadik ve su satan yer bulamayınca diğer acente otobüslerinden istemek zorunda kaldım rehber ve gezi rotası iyi olmasına rağmen öğle yemeği tam bir fiyaskoydu,1,2,1,2,0,2
24 temmuzda tura katıldık reklam yaptıkları katologta bulunan yerlerin bazılarına götürmediler,1,0,0,2,0,0
Fiyat bilgisi yanlış. Şehitlik turuna katıldık kişi başı 1250 TL alındı.. çocuk vs ayrımı yok . Otobüsler ile alınıyor rota güzel. Bizim rehber Bayram bey çok iyiydi. Resmen yaşayarak anlattı her detayı. Kesinlikle Bayram Er tavsiye ederim rehber olarak . Rotada yemek dahil ama gel gör ki kişi başı 1250 ödenen bir turda yemek daha iyi olabilirdi. Yemek hadi neyse de ikram edilen çaya da 30 TL istenmesi ayrı saçmalık,2,0,1,2,0,2
"Rehberimiz zeki harmandalı beye çok teşekkür ederim kendisinin hitap yeteneği ve yaklaşımı çok hoştu.Fakat otobüsün konfor eksikliği ve öğle yemeği olarak uğranılan restaurantin temizlik havalandırma konusunda bazı sıkıntıları olmakla beraber ,menünün hijyenik açıdan ve lezzet açısindan insanları yeteri kadar memnun etmediğini düşünüyorum.Ek olarak uzun süren bir tura rağmen otobüs içi su hiç ikram edilmedi istediğimizde ellerinde olmadıklarını belirtti",2,2,1,2,0,2
"Konaklamalı Çanakkale turuna katıldık. Kontenjanlar pandemi nedeniyle %50 azaltılmıştır denildi fakat 27 kişilik araçta toplam 24 kişiydik. Ayrıca konaklamalı turda otelde açık büfe kahvaltı bilgisi verildi. Turda Bigalı Köyü Atatürk Evi de vardı ama gitmedik. Ben bu sebeplerden ötürü pek tavsiye etmiyorum.
Olumsuz
Kalite",2,0,0,2,0,0
"Belirli bir standartları yok. Bizle aynı turu alanları travego otobüs klima açık beklerken. Biz en eskisinden prenses otobüsle gezdirildik, ve klima kapalı bekledi. Şöföre soruncada mazot yakamam dedi. Sonuç; bu şirketten tura çıkanların bazılarına insanca bekleyen soğuk otobüs, kimisine hem eski hemde klima kapalı bekleyen otobüs hizmeti veriyor. Tur alacaksanız baştan kesin ifadelerle konuşun. Tur rehberleri gayet iyi saygılı ve konusunda yetkin haklarını yememek lazım.",2,2,1,2,0,0
"Çoğu yeri Hızlı dolaştırdılar, şehitler abidesinde 10dk dolaştırmadılar. Akşam 6da dönüş dediler ama 5de feribot iskelesine yanaştırdılar",2,0,0,0,0,0
Gezi genel olarak güzeldi ama ismini söylemek istemediğim bi rehberimiz vardı faydalı hiçbir bilgi vermedi.,2,0,2,1,0,0
Reyhan hanımın rehperligi çok iyidi kaptanimiz Erol beye çok teşekkür ederim ama acenta olarak biraz zayıf çünkü önemli olan kalelerin muzelerine göremedik asıl tarih kokan eserler oradadır beni biraz uzdu,3,1,1,2,0,0
"2 yıldız kırdım çünkü; öncelikle tarihimizde çok mühim bir yeri olan Şehitlik turuna giderken insan önemli tarihi olayların coşkusunu duyma beklentisi taşıyor. Tabii bunu sağlayacak olan en önemli etken de tur rehberidir. Bizim rehberimiz bilgisizdi diyemem kesinlikle ama bunu aktarış şekli çok etkisiz kaldı. Diğer rehberlere kulak misafiri olduğumda çok daha akıcı ve etkili bir anlatımları olduğunu gördük. Üzülerek rehber beyin bizi hayal kırıklığına uğrattığını belirtmek istiyorum.
İkinci olarak öğle yemeği yediğimiz yerde verilen ayranın yoğurt tozundan yapılmış olduğunu içindekiler kısmından okuduk zaten tadı acıydı içemedik. Pilavın içinden karışık olarak patates çıktı yani bu gösteriyor ki bitirilmemiş tabaklardaki yemekleri sonraki tabaklara aktarıyorlar.
Onun dışında Hellespont Turizm acentası çok ilgiliydi kendilerine teşekkür ediyorum.",3,0,2,1,0,0
"Rehberimiz Gönül Hanım gayet içten anlatarak o günleri bize adete yaşattı, kendisine ve şoförümüz Zafer bey'e teşekkür ederiz. Negatif görüşüm tur için ödediğimiz rakama göre yemek vasat altındaydı. Araç içi atıştırmalık ikramlar ve su dağıtılabilirdi. Bir de müzelerde az vakit geçirdik tam gezemedik.",3,1,1,2,0,2
Gerek kaptanımız gerekse rehberimiz gönül Karadeniz mükemmel insanlardı hele gönül hanımın muhteşem sunumu için teşekkürler ediyorum bu yüzden 3 yıldız verdim hersey çok güzeldi yanliz siyaseti katmasalar daha daha güzel olacak,3,1,1,0,0,0
Bayan rehber -ismi yağmur du galiba- eşliğinde şehitlik turu yaptık. Midibüse 1 kişi fazla almışlar. Sorunu bir şekilde çözdüler. Rehberin anlatımı aman aman değildi. Ne iyi ne kötü,3,0,2,2,0,0
Namaz için hassasiyet gösterilmesini istiyoruz. Bu yorum kaç kişi alakadar eder bilmiyorum ama ilgililere duyurulur.,3,0,0,0,0,0
Şehitliği gezip görmek herşeye değer. Ama rehber önemli. Bizim rehberimiz bize hissiyatı aktaramadı.,3,0,0,0,0,0
2 yıldız kırdım çünkü; öncelikle tarihimizde çok mühim bir yeri olan Şehitlik turuna giderken insan önemli tarihi olayların coşkusunu duyma beklentisi taşıyor. Tabii bunu sağlayacak olan en önemli etken de tur rehberidir. Bizim rehberimiz bilgisizdi diyemem kesinlikle ama bunu aktarış şekli çok etkisiz kaldı.  rehberlere kulak misafiri olduğumda çok daha akıcı ve etkili bir anlatımları olduğunu gördük. Üzülerek rehber beyin bizi hayal kırıklığına uğrattığını belirtmek istiyorum. İkinci olarak öğle yemeği yediğimiz yerde verilen ayranın yoğurt tozundan yapılmış olduğunu içindekiler kısmından okuduk zaten tadı acıydı içemedik. Pilavın içinden karışık olarak patates çıktı yani bu gösteriyor ki bitirilmemiş tabaklardaki yemekleri sonraki tabaklara aktarıyorlar. Onun dışında Hellespont Turizm acentası çok ilgiliydi kendilerine teşekkür ediyorum.,3,0,2,1,0,0
İlgili firma. Fakat turlar biraz kalabalik. Fahretin Hoca burayi görse 10 yıl yaşlanır.,3,0,0,1,0,0
"30 NİSAN 2026 ÇIKIŞ ATİNA TURUNDA bize eşlik eden bilgi donanımıyla bizi kendisine hayran bırakan Tur anlatıcımız Nazmi Bey'e , tüm samimiyetliği ile bize Rehber olan Tur rehberimiz Can Bey 'e ve bizi Tur boyunca güvende yolculuk etmemizi …",3,0,0,0,0,0
"Merhaba.Orta Avrupa turuna ailemle birlikte dört kişi olarak katıldık.Tur rehberimiz Halil beye ayrıca teşekkür ederim,anlatımları mükemmeldi ve bilgilendiriciydi. Yoğun geçen bir turdu.Genel olarak memnun kaldık. Son iki gün otobüs …",4,1,1,1,0,0
"15.08.2025 tarihinde ailemle birlikte ""Balkanlarda 4 ülke"" adlı tura katıldık. Çok güzel bir deneyim oldu. Rehberimiz Sevda hanım bugüne kadar gördüğüm en iyi tur rehberlerinden biriydi. Kendisine çok teşekkür ediyorum. Tur boyunca gezilen …",4,0,1,1,0,0
"8 Ağustosta çıktığımız orta Avrupa turundan mutlu ve keyifli anılarla dönüyoruz. Kaptanlarımız çok tecrübeli , rehberimiz(Halil bey) son derece ilgili ve bilgiliydi🌸 Emeği geçen herkese çok teşekkür ediyoruz. Naçizane ufak bir tavsiyem …",4,1,1,1,0,0
"Saat 09.15 gibi basladi tur. Fiyat 225 lira idi (yemek dahil) Sürelere riayet edildi. Bunun dışında araç içi ikram yokru. Ancak yine de araç iyi ve serin idi. Yorulmamamız için herşey yapıldı. Öğle yemeği parmak köfte, patates kızartması, …",4,1,0,1,0,1
"Deneyimli kaptanlarımız Fazlı ve Fevzi beye, her konuda yardımcı olmaya çalışan bilgisi ve donanımı ile kültür turumuzu anlamlı hale getiren rehberimiz Halil beye teşekür ederim.",4,0,1,1,0,0
