"Yorum","Yildiz"
"İstanbul ve adalar turuna katıldım. Sadece başımızda rehber Hüseyin durmuş vardı. Tur yetkilisi kimse yoktu. Bu yüzden tur boyunca sürekli sıkıntılar yaşandı ve rehber hiçbir şey bilmediği gibi kafasına buyruk bir adamdı. İlk gün İstanbul’da yağmur yağmasından ötürü planlı hareket edilemedi. Kapalı havada Büyükada’ya götürmeye çalıştı rehber , hatta araçta sorun çıkaranlar olunca tehdit eder şekilde hemen Antalya’ya dönebiliriz konuşmaları yaptı. Tekne kalkış saatlerini bilmez , müzeler kaça kadar açık haberi yok rehberin. Onun yüzünden yerebatan sarnıcına kimse giremedi. Şoförler ile iletişimi eksik , boğaz turundan döndük yarım saat yolda otobüsün gelmesini bekledik sonra koştur koştur , Topkapı müzesini gezmeye gittik. Toplanma yerlerinde şu saat olsun der sonra bu saat oldu der. Kimseyi beklemeden de otobüsün yanına gider. Anlayacağınız hava koşullarınıda düşünerek oluşturdukları planı olmayan , muhatap bulamadığın başsız bir geziydi. Otobüs içinde şoför - misafir arasında kavgalı ortamlar çıktı. Sonra bir tur görevlisi arayıpta yaşanan üzücü olaylar yüzünden özür dileme durumunda bulunmayı bırak telefonlara çıkmama yaptığımız sosyal medyadan yorumları silme işleri ile uğraşıyorlardı. Bu şirkette her türlü sorunla karşılaşmaya hazırlıklı olun","1"
"Katılmış olduğum 07 Turizm firmasına ait İstanbul turunun gerek gidiş , gerekse dönüş yolculuğunda ciddi bir mağduriyet ve sağlık riski yaşamış bulunmaktayım. Plansız yapilan tur seyehatlari ve rota bilmeyen insanlar, tarih konusunda eksik tur kaptanı isterseniz bu tura katılabilirsiniz. Tur şoförleriyle önceden konuşmamıza rağmen, planlanan gidiş-dönüş güzergâhına uyulmadı ve biz yolcular İstanbul’un merkeze oldukça uzak bir bölgesi olan Ağva’da indirilmek zorunda bırakıldık. . Bu bölgede toplu taşıma veya ulaşım imkânı olmadığından dolayı kendi imkânlarımızla, köy halkından yardım alarak İstanbul merkeze dönmek zorunda kaldık.

Bu esnada 26 haftalık hamile eşim , sağlık durumum açısından güzergâh değişikliğinin ciddi risk oluşturacağını şoförlere özellikle belirtmeme rağmen, uyarılarım dikkate alınmamıştır. Yaşanan bu olay süresince eşime, kardeşlerime ve kuzenime firma personeli tarafından sözlü şiddet uygulanmış tüm yolcular psikolojik olarak baskı altına alınmıştır. Bu stresli ortamda ben bebeğim ciddi bir tehlike ile karşı karşıya kaldık.

Yaşadığımız bu mağduriyet sonrası 07 Turizm ile iletişime geçerek hizmet bedelinin iadesini talep ettim ancak tarafıma bunun mümkün olmadığı yanıtı verilmiştir.

Hem hamile bir kadının sağlığını hiçe sayan bu ihmalkâr tutum, hem de yolculara yönelik sözlü şiddet ve sorumlulukların yerine getirilmemesi açıkça Tüketicinin Korunması Hakkında Kanun’a ve insan haklarına aykırıdır.
Bu konuda gerekli hucralara ayrıca şikayetlerimizi bildir dik
Önermiyor ve kınıyoruz.","1"
"08/06/25 kekova turuna katıldık Berbat bir deneyimdi, kesinlikle tavsiye
etmiyorum. Araçta su yok söylediğimiz halde almadılar
Uzun süre trafikte mahsur kaldik ama buna
ragmen tek bir mola bile verilmedi. insanlar
resmen araçta sıkıştı kaldı, herkes perişan
oldu. Tekneye geldiğimizde durum daha da
kötüydü: Teknenin üstü yarı açıktı ve kavurucu
güneşin altında saatlerce yanarak yolculuk
etmek zorunda kaldık. Hiçbir gölgelik önlem
yoktu. Ne konfor vardı ne de müşteri
memnuniyeti. Tam bir pişmanlık, paranıza ve
zamanınıza yazık olur.","1"
"08/06/25 kekova turuna katıldık şuan araçtan yazıyorum geçirdiğimiz en kötü tekne turu oldu sabah 10:00 da başlaması gereken tur 11 de başladı araçta su yok söylediğimiz halde almadılar trafikte mahsur kaldık insan susadı su yok araçta priz denen bir şey yok tekne berbattı üstü açık vaziyette güneşte yana yana bi tur geçirdik stajyer bir rehber getirmişler maalesef hiç bir bilgisi yok şuan saat 21:00 ve biz hâlâ yoldayız mola denen bir şeyde vermiyorlar paranıza zamanınıza yazık etmeyin...","1"
"Oturma planı hatalı yollandı. WhatsApp grubunda iletilen yer değildi. Rehber muhtemelen sevgilisiyle geldi insanlar yemek yerken utanmasa bacaklarini masaya koyacakti. Yemekler bir türlü pismek bilmedi. Ve çok yetersizdi. Dönüş yolculuğu ise tam bir rezaletti. Son ses müzik açıktı. Ve sırf şow için abuk sabuk yonlendirmelerle izin dahi istemeden video çekti.daha öncede bu turla bir çok geziye gittim ilk defa bu kadar rezalet bir hizmet alıyorum. Bir daha asla...","1"
"12.08.2023 Meteor Yağmuru turuna katıldım. Fakat böyle bir rezillik ne gördüm ne de yaşadım. Gideceğimiz yere varmadan bizi yolun ortasında tozun toprağın içine indirdiler. Organizasyon hiçbir şekilde yoktu. Çok yoğun araç trafiğinin içinde bütün toz başımızdan aşağı geçti. Ayrıca araçlar tarafından ezilme ve çarpılma tehlikesi çok yüksekti çünkü herkes o gün meteor yağmurunu izlemeye gelmişti. Daha bitmedi. Bütün bunlar yetmezmiş gibi başımıza rehber diye koydukları hiçbir şeyden anlamayan ve rehberlik namına en ufak bir niteliği olmayan şahıs SERVET ÇİTE dönüş saatinde hiçbir gecikme yapmadığım halde beni almadan gitmiş. Başka bir servisle dönmek zorunda kaldım. Birçok tura katıldım. Hiçbir turda ve gezide 07 turizmin o gün yaşattığı rezaletleri yaşamadım. Verdiğim parayı hak etmiyorsunuz. Helal etmiyorum. Ücretimin de geri iadesini istiyorum.","1"
"Turun nasıl gittiği tura katılanların ne hissettiği ne istediğinin hiç bir önemi nin olmadığını sadece rehberin keyfine göre gidilen rehberin keyfine göre hareket edilen gezmek için tura katılanların mutlu olmasının öneminin olmadığını rehberin mutlu olacağı tur katılımcılarına istekleri sorulur ama uygulanmasının rehberin mutluluğuna bağlı rehber mutlu olmuyor ise tur katılımcılarının isteklerinin olamayacağı anlamına gelmektedir . Yemek molalarında gidilen yörenin yemeklerinden yemek istenmesine rağmen rehber in kendisinin istediği ve yörenin yemekleriyle alakası olmayan yerlerde yemek molası vermesi tur katilimcilarini buralarda yemek yiyebileceğini kendisine göre en iyi yemek yerinin yada hijyen olan yerin orası olduğunu iddia etmesi tur katilimcilarinin buralarda yemek yeme ye mecbur bırakması hiç de hoş karşılanacak bir durum değil hiç kimse mutlu olamayacağı bir tura katılmak istemez","1"
"Öncelikle araçta emniyet kemeri kullanım bilgisi verilmeliydi Araçta TV yayını maalesef yok seyahat sırasında eğlence kismi eksik.dünyadan Türkiye den bihaber olduk rehberiniz özünde iyi bir insan ama gittiğimiz yerlerde hiç anlatım yapmadı araçta kısa bilgi ile yetindi başka gruplarda rehberleri görünce farkı anladim . onlardan duyduğum bilgiler daha fazla.Ayrica yemek yerlerinin parasini neden rehber topluyor rahatsiz edici.","1"
"Geziye herkes dinlenmeye, gezmeye gidiyor. Gezi programının uygulanması için mücadele etmeye değil. Ben böyle kötü rehber görmedim.
Bence turlarda programa herkes bakıyor ve ona göre tercih ediyor ama rehberi sorun derim. Çeçeva çay bahçeleri vardı programda gotürmedi rehber. Yol kenarında bir fabrikanın yanında küçücük çay ekilmiş yere götürdü. İtiraz edenler oldu 'burası Trabzon ama çeçeva Rize'de' diye rehberin cevabı :aynı yerler işte burası rize'. Ama tabelada of yazıyor. Of ki ne of yani kısaca tur güzeldi ama rehber kötü.","2"
"07 turizmle yaptığım sulu ada turundan hiçbirşey anlamadım. Bizi sürekli insan yığınının içine soktu. Sulu ada turuydu ama oranın en kalabalık saatinde adaya girdikleri için anlamsız bir tur oldu. Yemekler kötüydü. İçecek ücretleri gereksiz fazlaydı. Tur rehberliği ve ulaşımı iyiydi. Tekne turu kötüydü. Koylar ve suluada aklımda kalmıştı. Adrasan dan kalkan başka bir tekneyle 1 hafta sonra tekrar çıktım. Orada herşey iyiydi. Sulu adanın en boş zamanı oradaydık. 07 turizm daha iyi olabilirdi.","2"
"Doğu Karadeniz turuna gittik birçok fiyasko vardi vaadedilenler yapılmadi ,turda olan ancak goturulmedigimiz yerler vardı ,rehber kötüydü ,goturdugu mekanlar berbattı,otelleri 4*,5* olması gerekirken göstermelik 2 otel dışında yıldız bile yoktu bunları düşünüp öyle katılın derim .","2"
"Tur suresi cok kısa ve yol trafık uzun surdugu ıcın bıraz hayal kırıklıgı oldu ama rehberlerımız soforumız arac konforlu guzeldı.","3"
"Tur iyi fakat kaptan takip mesafeni koruyamadigi için öndeki araç fren yaptı birden neredeyse diğer şeritten araba ile kafa kafaya çarpışıyorduk. Kaptan belki 65 veya 70 yaşlarda bilmiyorum. Tur iyi kaptan kötü tavsiye etmiyorum. Kaptandan dolayı artık emekli mi olur ne yapar bilmem ama milletin canını taşıyorsa para kazanmasına gerek yok can daha önemli. Kas kaputaş patara turu 23/08/2025 rehber çok iyiydi bu arada kadındı. Farklı ismi vardı.","3"
"Rehber anlatımı çok kötüydü. Tekne şezlonk yoktu, kale müzik kartta geçerli fakat internet çekmedi için boşu boşu tırmandık sıcak havada, bunu rehberin söylemesi gerekiyordu. Genel olarak fena sayılmazdı","3"
"Elif hanım(rehber öğrencisi) için 3 yıldız verdim. Tur rehberi Erkan beyden hiç memnun kalmadım ne yazık ki yeteri kadar rehberlik bilgisi alamadım kendisinden grup halinde davranmıyor konum atıyorlar gruptan burdayiz gelin surdayiz gelin belli bir saat de otobüs gelecek herkes hazır olsun deniliyor otobüs geç geliyor bekliyoruz. 07 turizm ile 2 kere seyahat ettim çok memnundum ama bu kez hayal kırıklığına uğradım birdaha tercih eder miyim bilmiyorum.","3"
"07 Turizm ile seyahat etmeyi seviyorum ancak teknedeki yemekler daha iyi olabilirdi, bezelye çiğ idi ve yemek saati de geç oldu. Kaleköy için malesef ki 1 saat yeterli değil bu da sizin elinizde değil biliyorum ancak keşke bu durumda düzenleme yapılabilse en az 2 saat durabilsek. Tekne ekibi güler yüzlü ve yardım severdi, tekne tertemizdi bu konuda gönül rahatlığıyla tavsiye ederim.Rehberliğinden ve güzel anlatımdan dolayı Cem beye ve güzel koylara götürdüğü için kaptana ve tekne ekibine teşekkür ederim.","3"
"25 Ağustos Cuma Gece Çıkışlı- 26 Ağustos Cumartesi Günübirlik Akyaka Dalyan Yuvarlakçay Turuna katılım sağladım. Tura gelen insanlar çok medeniydi.Araç içerisinde gelen misafirler ile hiç problem yaşanmadan yolculuk geçti. Gerçekten eğlenmeye gezmeye gelmiş insanlardı. Gezdiğimiz yerler çok güzel verilen süreler bana göre yeterliydi. Tabi eksik ve olmaması gereken durumlar vardı. Artılardan bahsettim şimdi eksilerden bahsedeyim.
Tur rehberi çok neşeli, cana yakın bir insandı. Fakat daha ayrıntılı, yorum katmadan gezdiğimiz yerler ile ilgili önemli noktaları anlatabilirdi. Daha yüzeysel anlatmayı tercih etti. Otobüse ilk bindiğimiz de 'bir problem olursa iletin, çözemeyeceğimiz konu yok ' dedi. Yolculuk esnasında şoför durmadan kabak çekirdeği yiyordu ve günü birlik tur olduğu için yolculuk esnasında uyumamız gerekiyordu. Ertesi güne dinç başlamak için uyku şart. Çekirdek sesi ve kokusu rahatsız ediciydi. Rehbere bu sorunu ilettiğimizde ; 'şoför uyumamak için bir şeyler yemek zorunda' diye cevap verdi. Hayatımda ilk kez kabak çekirdeğini uyku açıcı olarak yiyen bir insanla karşılaştım. Onun yerine kahve içebilirdi.En azından karanlıkta ve sessizlikte ses yankısı, çekirdek kokusu olmazdı. Kısacası sorunu çözemedi rehber. Ve ben şoföre rica ettim. Yemeyi bir süre durdurdu. Gündüz dönerken tekrar çekirdek yiyordu. Sanırım gündüz de uyku problemi yaşıyor 🤣🤣 Ayrıca şoför, araç içerisinde sigarada içti . Hiç astımı olan var mı veya rahatsız olan kesim olacak mı diye düşünmedi.
Çok düşüncesiz, toplum kurallarından aykırı davranışlarda bulunan şoförler ile yolculuk yaptık. Bu durum çok üzücüydü.
Diğer bir eksi taraf ise,
Yuvarlakçay'a doğru giderken yemek şıkkı sunuyorlar gerçekten fiyatlar uygun ve lezzet süper. Rehber 'başka noktada yemek yenilecek yer yok, bence yiyin 'dedi . İztuzu plajında bulunan kafeteryanın pahalı olduğunu 150-180 tl bandında gözleme yapıldığını söyledi. Ve bu söylem üzerine geriye sadece tek bir şık bıraktı yemek yemek için.Orası da Yuvarlakçaydı. Tabi zorla değil. İsterseniz yemezsiniz.
Yuvarlakçay da yemek yedikten sonra İztuzuna gittiğimizde kafeterya da gözleme 80 tl idi
Yani bize yalan söylendi.
İztuzunda bulunan kafeterya bir vakıfa aitmiş. Neden fiyatlar uygun diye sorduğumda bu şekilde söylendi.
Bu yalanda rehberi direk suçlamıyorum. Ona böyle söyle, herkesi yuvarlakçaya ikna et demişlerdir. O ne deniyorsa onu yapmıştır.
Ama dürüst bir politika izleyip fazla tercih hakkını bize sunabilirlerdi.
Yalancının mumu yatsıya kadar bile sürmedi. İztuzuna gidince hemen ortaya çıktı 🤣🤣

Yazdığım aksilikler dışında tur çok güzel geçti, güzel yerler gördük. Otobüs koltukları çok rahattı. Tavsiye ederim. Umarım bu kadar tatlı misafirlere denk gelirsiniz. Daha medeni şoförlere de denk geldiğinizde mükemmel bir tur yaşarsınız.
Sevgilerle...","3"
"27 Ağustos Efes-Şirince-Kuşadası turuna katıldık. Tur fena değildi. Ama mükemmeldi de diyemem. Rehberimiz Metin bey cana yakın bir insandı. Lakin bilgiler yüzeysel geçildi. Sürekli bir serbest zaman olayı vardı. 1 günlük tur dan beklentim yüksek değildi tabiki ancak yeterli olduğunu da düşünmüyorum. En en büyük sıkıntı baştan aşağı otobüstü.(32AAD488) Ağustos sıcağında resmen eridik piştik. Otobüsün lüks olmakla bir alakası yoktu. Tur hakkinda yazanlarda lüks otobüsler ile deniyordu tamam bu beklentimde yoktu lakin şoförler otobüs mazot fazla yakacak diye korkularindan bizi mahvettiler. Bu sıcakta bizi gerçekten rezil ettiler.","3"
"Saklıkent Tur süreniz kısa, pazar günü olduğu için erken dönmek trafiğe takılmamak durumunda kaldık o nedenle erken kestik denilse de verilen ücret ile geçen süre bir birini karşılamıyor","3"
"07 turimle kapadokya turuna katıldım kaldığımız otel rahat değildi yemekler berbattı onun disında rehberimiz dursadiye hanım çok ilgili çok güzel anlattı ….teşekkürlerler","3"
"Rehber Murat beye teşekkürler. Gezdiğimiz suluada lokasyonu gayet güzeldi. Fakat internet sitenizdeki tur bilgilerine bölümüne gidilen tekneye yiyecek içecek götürmek yasaktır yazın ki insanların bilgisi olsun. Ayrıca zaten tur parasını ödemişim tekneciden 3 katı ile içecek satın almak zorundamıyım?","3"
"Genel olarak çok çok eğlendik sadece araç Antalya içinde çok dolaşıyor bu yüzden yolculuk uzuyor. Bir de erkenden geri gelindi hava da çok güzeldi bir puanı oradan kırdım sadece.diğer herşey güzeldi rehberimiz yaprak hanım çok ilgili güleryüzlü ve tatlıydı teşekkür ediyoruz🤍","4"
"2025 Temmuz ayı Doğu Karadeniz turumuz, Güzel ve eğlenceli dolu dolu gezili bir turdu.
Rehberimiz cem bey ve kaptanlarimız Harika insanlardı kendilerine teşekkür ediyorum. İlgiliydiler.
07Tur herkese tavsiye ederim. Turdan kaynaklı olmayan olumsuzluklar da var dı
ama çözüm bulacaklarını düşünüyorum.

Ayder yaylasında 2 gün konakladıgımız nehirim otelden maalesef çok memnun kalamadık.
Akşam restoranna yemek için gittiğinizde yemek masasının üstunde 1 tane fare vardı.
Odalar dar ve basık,Duşa kabin ve tuvalet okadar darki hareket edemiyorsunuz günün yorgunlunun üstüne zulum oluyor.
Otele giriş yolu yokuş olduğu için otel personeli valizleri kendileri taşıyor. girişte araclardan alıyor ve çıkış esnasında araca geri bırakıyorlar iyi bir hizmet fakat çıkış yaptığımızda benim çantamı araca bırakmamışlar cantam orda kalmış bu durumdan dolayı tatilimin geri kalan zamanında eşyalarım olmadığı çok sıkıntı yaşadım.
07 Tur yöneticileri başka bir otel araştırmalarını tavsiye ederim.","4"
"Her şeyiyle çok güzel bir geziydi. Biraz koşturmalı geçti ama biz hiç sıkılmadık. Tur rehberimiz Yonca Hanım bize çok değerli bilgiler kattı, çok teşekkürlerimi sunarım. Ekibimiz çok tatlıydı. Biz çok memnun kaldık, her şey için teşekkürler 07 Turizm. 💐","4"
"17-22 Mayıs Güneydoğu gezisindeydik. Zamanla yarışır olmasına rağmen harikaydı. Güzel, rahat, tarihi bir deneyim yaşadık. Uzman rehber ve şoförlerimize teşekkür ediyoruz.","4"
"Rehberimiz Merve yaptığı işe hakim,donanımlı,iletişimi güçlü,işini düzgün yapan biri Onu kutluyorum.
Yalnız otobüsün ses sistemiyle ilgili aksaklıklar var.Acil olarak düzeltilmeli.En arkada oturuyordum.Ses boğuk ve cızırtılı olduğu için anlatılanları anlamakta ve duymakta zorlandım.","4"
"Alanya -side turu inanilmaz keyifliydi.. Bu turda bize rehberlik eden sevgili rehberimiz Yonca hanim da dünya tatlısı bir insandı gerek vermiş olduğu bilgilerle gerek tur esnasındaki tutumu bizlere göstermiş olduğu alaka ile oldukça keyifli bir gün geçirmemizi sağladı..Her şey için teşekkürler tekrardan ✨","4"
"07 turizm hizmeti ve yolculuk harikaydı. Kaldığımız otelin personel sayısı az idi..kahvaltıda çay yoktu..kalabalık misafir grupları için organizasyonları yetersizdi. Gene de 07 turizm..teşekkürler","4"
"Ailece yılbaşı Kapadokya turuna katıldık.
Genel olarak çok keyifli ve başarılı bir tur oldu. Ziyaret ettiğimiz müzeler harikaydı. Rehberlik hizmetimiz çok güzeldi. Rehberlerimiz Yonca hanım ve Baran bey gayet ilgili ve bilgili. Değerli rehberlikleri için teşekkür ediyoruz.
Birkaç hususta geri bildirim yapmak istiyorum.
Tur öncesinde balon turu organizasyonu ile ilgili bilgi edinmek istedim. Tur sırasında rehberlerin bilgilendireceği söylendi. Balon turu firmalarının kaldığımız otelden kendi servisleri ile alıp yine otele bırakacakları ve balon turundan donuldukten sonra otelden çıkış yapılarak yolumuza devam edeceğimiz bilgisini turumuz başlamadan önce öğrenmiş olsaydım balon turu günü ilan edilen fiyatın 2,5 kat altından balon turu rezervasyonumuzu yapabilecektim. Israrla bilgilendirme tur öncesi yapılmadı.
Balonlarin kalkışlarını izlemeye gittik. Bu harikaydı. Bunun için ayrıca çok teşekkür ederiz.

İlk gün kahvaltı yaptığımız yerin kahvaltısı talep ettikleri fiyata göre çok kötüydü. Antalyadaki mekanlarda çok daha zengin seçeneklere alışkın olunca buradaki fiyat /ürün performansı çok kötüydü. Üstelik 6 yaşındaki çocuğumuz için de yetişkin fiyatı alındı ki bu çok rahatsız ediciydi.
Öğlen yemeğini yediğimiz yerde 6 yaş çocuktan ücret alınmadı. Bu hoşumuza gitti.

Şoförlerimize ve rehberlerimize çok teşekkür ediyoruz. Genel olarak güzel ve başarılı bir tur organizasyonu oldu.
Tavsiye ediyoruz.","4"
