Yorum,Yildiz,Ulasim,Rehber,Organizasyon,Otel,Yemek
"1 Şubat ta ,Bursa dan Maşukiye, Sapanca turuna eşimle katıldık.
Rehber Ceyda Hanım
Ormanya öncesi bilgi verirken Hobbit evlerinden bahsetmedi,biz ve çocukları ile gelmiş bir başka aile Hobbit evlerini göremeden ayrılmış bulunduk.
Ayrıca yemek alma konusunda da yersiz bir ısrarda bulundu.
Kendisi meslekte çok yeni,bu hataları buna versek de Bursa Travel adına bu tura katılması olumsuz bir izlenim edinmemize sebep oldu.
Kaptanımız İsmail Bey deneyimli birisi,O bile Ceyda Hanım a bazı hatırlatmalarda bulundu.",3,0,0,1,0,0
Biz 12 Ocak Uludağ gezisi yaptık.Kayak paketi almayacaklar için kesinlikle sıkıntılı oluyor.anlaşmalı kafe de oturabilirsiniz dendi ancak kafedekiler sürekli yiyen içen kalksın modunda uyarı yapıp duruyordu.Sürekli bu şekilde uyarılmak hiç hoş değildi.kalabalık tur grupları kalabalığı kaldıramıyor.Ayrıca çok pahalı .biz daha sonra başka bir kafe ye geçtik .kalan vaktimizi orda geçirdik.Soğukta bütün gün kaymadan kesinlikle çok zor.Bir daha tercih etmem ve önermem de .,3,0,0,2,0,0
7 Haziran'da gerçekleştirilen İstanbul kültür turuna katıldım. Günübirlik bir gezi olmasına rağmen oldukça keyifli zamân geçirdim arkadaşlarımla. Rehberimiz Mustafa Bey'e de ilgilerinden dolayı çok teşekkür ederim.,4,0,1,1,0,0
"23 nisanda katılmış olduğumuz Ormanya-Maşukiye-Sapanca turu için öncelikle rehberimiz Tuna bey ve şöförümüz İbrahim beye teşekkür ederim.Ormanya tabiat parkı kesinlikle gezilip görülmesi gereken bir yer. Gökyüzü elinde sisten dolayı pek verim alamadık.Cam teras manzarası harikaydı.
Maşukiyede yemek molamız güzeldi.yine orada da manzara,doğası çok güzeldi.
Yeni yerler görmemize vesile olduğu için teşekkür ederim.",4,0,1,1,0,1
"Güzel bir tur şirketi biz Uludağ günü birlik programına 30 Ocak 2026' da katıldık. Eğitim geliştirilebilir eğitim 10 dakika gibi bir sürede gerçekleşti en azından 25-30 dk daha iyi olabilirdi yemek anlamında ise
Yemekli programı önermem güzel değildi
Dağda 1. Pisteki tek yemek yenilecek alan orasıydı onun dışında güzel bir turdu. Rehberimiz Tuna bey ve Şoförumuz İbrahim bey oldukça iyiydi,ilgiliydi sıcak kanlıydı .Tavsiyem eğitim için çok yüksek bir beklentiniz yoksa ve yemeksiz alacaksanız güzel bir şirketti çok keyifli ve güzel bir turdu🌸",4,1,1,1,0,1
günübirlik uludağ turu yaptık. gidiş geliş ulaşımda sorun yoktu. rehber fatma hanım gerekli bilgilendirmeleri yaptı. kayak+yemek paketi satın aldık. basit bir kayak eğitimi de verildi. öğle yemeği sucuk ekmek yetersiz ve lezzeti sıfır. yanınıza yiyecek almanızda fayda var.,4,0,2,2,0,2
"Her şey çok güzeldi, Berivan hanım çok ilgiliydi. Şoför Fikret bey dikkatli bir sürücüydü. Tek sorun araçlar bi tık daha konforlu olabilirdi biz geç katıldığımız için en arka koltukta oturmak zorunda kaldık ve en arkası rahatsızdı. Berivan hanıma iletince çözüm bulmaya çalıştı bu konuda da :)",4,1,0,0,0,0
"28 Kasım 2025 tarihindeki Kapadokya turuna katıldım. İlk teşekkürümü rehberimiz Canan Hanıma yapmak istiyorum. Müüüükemmmeeelll bir anlatıcı bayıldım kendisine ve tabi ki bilgisine. Tur Organizetörümüz Leyla Hanım da çok tatlı, çok yardımsever birisiydi. Son derece memnun kaldığım mük bir gezi oldu. Şoförlerden tutun tur arkadaşlarıma kadar herkese 10 puan 10 puan 10 puan 🫶🏻 cebim izin verdiği sürece sanırım diğer gezilerine de katılacağım 😀",4,0,1,1,0,0
"8 Şubat uludağ gezisine katılım sağladık. Hafta sonu çok kalabalık oluyor bence hafta içi tercih edin. Yedek eldiven, şapka koyun kesinlikle. Kayak için ayakkabılar çok rahatsızdı ama etkinlik genel olarak fiyat performans olarak güzeldi, memnun kaldık.",4,0,0,1,0,0
"9 Kasım pazar günü kızımla birlikte Çanakkale Şehitlik turuna katıldık. Beklediğimin üstünde güzel bir gezi oldu. Bursa Travel ile ilk deneyemimizdi, kesinlikle diğer tur firmaları ile vakit ve nakit kaybetmişim. Rehberimiz Engin bey vatana olan sevgimi, inancımı yeniden canlandırdı. Şoförümüz de çok ilgili ve kibar birisiydi. Katılımcıların çoğu çocuklu ailelerden oluştuğu için eğlenceli geçti.
Tek belirtmem gereken olumsuz husus aracın eski ve konforsuz oluşu. Diğer yorumlarda zor durumda kalanlar da olmuş. Biz herhangi bir sıkıntı yaşamadık ama araç mekanik olarak eskiydi. Sürekli altından sesler geliyordu. Özellikle ana yoldan çıktıktan sonra sarsıntıdan yerimizde zor oturduk. Bu kadar güzel bir organizasyonun böyle temel bir eksikliğinin en kısa sürede düzeltilmesini temenni ederim.",4,2,1,1,0,0
Genel olarak iyiydi. Kafile başkanı Leyla Hanım çok ilgiliydi. Kapadokya’da gelen rehberde çok iyi ve bilgiliydi. Otobüs kaptanı çok tecrübeli ve güvenli bir yolculuk yapmamızı sağladı. Tek sorun kaldığımız otelde akşam yemeği çok kötüydü odaların banyosu eskiydi. Yoğunluktan dolayı Kapadokya ya uzak bir oteldi. Normalde bu otelle çalışmadıklarını söylediler. Çok güzel bir 2 gün geçirdik. Teşekkürler Bursa Travel,4,2,1,0,2,2
"7 Temmuz Sarımsaklı/Cunda Adası günü birlik turuna katıldım. Tur rehberi ve şoför beyden memnun kaldım, sabah yol boyunca keyifli şarkılar eşliğinde yolculuğumuz devam etti dönüş de bir o kadar keyifliydi. Tur için tek sorun Sarımsaklı Plajının 4 saat yüzme molasının biraz uzun, Cunda Adası'nda 1,5 saat serbest zamanın yetersiz olmasıydı.",4,1,1,2,0,0
"Bursa Travel ile bu hafta sonu Kapadokya turuna gittik iyi ki gitmişiz inanılmaz eğlendik, gezdik, keyiflendik. Başta organizasyon ekibine💯, sevgili rehberimiz Leyla hanıma (ilgisi, alakası, işindeki disiplini ve güzelliği 🥰 yollarımız tekrar kesişir inşallah)🌸, Kapadokyayı bize her detayı ile bıkmadan anlatan rehberimiz Mehmet bey'e🙏 ve kaptanlarımıza👍 çok çok teşekkür ediyorum. 2 güne boyunca neredeyse her yeri gezdirdiler bizim için dolu dolu bir haftasonu oldu inşallah hem diğer turlarına hem de Kapadokya'ya tekrar gitme şansımız olur ve bundan sonra tabi ki Bursa Travel ❤️🥰
Bir öneri paylaşmak isterim; Kapadokya'ya giderseniz mutlaka balona binin derim. Evet şimdiden fiyatları söylüyorsunuz haklıyızda bize döviz üzerinden uygulanıyor ve kat kat pahalı oluyor ancak inanın harika bir deneyim daha gün ağarmadan hazırlık alanına gitmek balonların hazırlanışı izlemek birlikte havalanmak bir andan gökyüzünü balonların kaplaması her anı ile çok çok zevkli kalbimi bıraktım ❤️🌸🥰",5,1,1,1,0,0
"15-17 Aralık Kapadokya- Konya turuna katıldık. Bizim ilk tur deneyimimizdi. Çok memnun kaldık. Gerçekten çok güzeldi. Tur rehberimiz Leyla hanım,Canan hanım çok teşekkür ederiz ilgi ve alakalarından ötürü. Şöförlerimize de teşekkürlerimizi iletiyoruz. Konakladığımız oteldende çok memnun kaldık. Termal otel olması ayrıca mutlu etti bizi. Başka turlarda inşallah tekrar görüşmek üzere.",5,0,1,1,1,0
"Bursa Travel’ın düzenlemiş olduğu 23 Ocak Kapadokya turuna 10 yaşındaki kızım ile birlikte katıldım. Yorumlara bakarak karar verdiğim seyahat tam anlamıyla mükemmeldi. Seyahatin başlangıcından sonuna kadar Leyla hanım bizlerle çok ilgilendi, bilgilendirdi her şeyin sorunsuz olması için elinden geleni yaptı. Program dolu dolu yapılmış ve 2 gün boyunca her noktaya dokunduk gezdik eğlendik ve profesyonelce yönlendirildik. ATV turuna kendi isteğim ile 10 yaşındaki kızımla katıldık harika bir deneyimdi. Cumartesi akşamı Türk gecesine katıldık orada da Leyla hanım bizi hiç yalnız bırakmadı ve dedikleri gibi çok eğlenceli bir akşam oldu. Balonların hazırlanışını izlemek, aşk vadisine gidip havada balonları izlemek bambaşkaydı. Kesinlikle tavsiye ederim. Kapadokya en az bir defa gidilmesi görülmesi gereken bir yer. Gezdiğimiz her yer iz bıraktı ama balonlar ve Melodi yolu çok etkileyiciydi. Kapadokya’da tanıştığımız Mehmet bey rehberliğinde tüm detaylara hakim olduk. Leyla hanım Mehmet bey başta olmak üzere bizleri bu yolculukta rahat ettiren tüm ekibe kaptanlarımıza çok çok teşekkür ederim. Bir başka seyahatte görüşmek üzere. Sevgiler",5,1,1,1,0,0
30 ocak 1 şubat kapodakya turumuzu mumün kaptan ve rehberimiz Onur bey ile gerçekleştirdik.gercekten ilgi ve alaka harika idi .baştan sona anlatım ve bilgisi onur bey in turda olan tüm kişileri beğenisi kazandı.bu ajante tur ile bir dahaki sefere kesin gideceğim 👏👍,5,1,1,1,0,0
"Bugün ‘İstanbul Kültür Turu’na katıldık. Katılımı üç arkadaş birlikte gerçekleştirdik. Hem araç seçimi hem de yol güzergâhı oldukça iyi ve pratik bir şekilde planlanmıştı. Yolculuğumuz boyunca bize eşlik eden Onur Bey’e çok teşekkür ederiz.
Tur süresince tüm sorularımızı yanıtlayıp, gezilen yerler hakkında kısa ve akılda kalıcı bilgiler paylaşarak keyifli bir gezi yaşamamızı sağladı. Güler yüzü ve enerjisiyle turu daha da güzel hale getirdi.

Tura katılmadan önce kafamızda bazı soru işaretleri vardı, ancak şimdi ‘İyi ki katılmışız’ diyoruz. Başta Onur Bey olmak üzere, bu turu organize eden ekibe, ulaşımı sağlayan şoförünüze, bu tura katılım sağlayıp uyumlu bir ekip olduğumuzu gösteren kişilere ve emeği geçen herkese teşekkür ederiz. 👏🏻🍀

Ek olarak düzeltiyorum.

Bursa travelin yürüttüğü 28/12/2025 tarihi Pazar günü 'Yıl başı özel' turuna katıldık. Turda bize eşlik eden Tuna hocama teşekkür ediyorum. Hem ilgisi hemde bilgisi ile güzel bir gün geçirmemizi sağladı. Emeklerinize sağlık hocam. 🌷🌸
Tur şoförümüz Sinan beye de ayrıca teşekkür etmek istiyorum.",5,1,1,1,0,0
"14 Şubat Sevgililer günü dolayısıyla katıldığımız Kapadokya gezimiz den çok memnun olduğumuzu belirterek Gezi sorumlumuz Leyla hanım rehberimiz Mustafa hoca ve tur şöförlerimize çok teşekkürler ederek. Bizim çok güzel ve emniyetli bir keşif ve tatil yapmamıza vesile oldular .
Bu hizmetlerin doğrultusunda bir dahaki gezi turun ne zaman ve nereye olacağını bekliyorum Saygılarımla",5,0,1,1,0,0
"21 Şubat Uludağ turu çok iyi geçti. Faydalı bilgiler paylaşan, pozitif enerjisi ile tura fark katan, dakik, özenli Tuna Beye teşekkür ederiz. İşini severek yaptığını hissettirdi. Bursa’da daha önce de günübirlik Uludağ turuna katılmıştık fakat rehberimiz sebebiyle çok iyi geçmemişti. Tuna Bey bütün ön yargılarımızı kırdı, kendisi olduğu müddetçe katılmaya ve tavsiye etmeye devam edeceğiz. Bir sonrakini planlamaya başladık bile :) ayrıca yolculukta bize eşlik eden Gizem Hanım ile güvenli bir sürüşle bizi dağa ulaştırıp şehre geri getiren Sezai abiye de çok teşekkürler.",5,1,1,1,0,0
12-14 Aralık kapodokya turu tam anlamıyla harikaydı. Tercih edilen otel çok temiz ve konforluydu. Tur rehberimiz Leyla hanım’a teşekkür ederim rahatımız için sürekli bir çaba içerisindeydi. bölge rehberimiz Ömer bey alanında çok deneyimli sürekli bize bilgi aktardı. Memnun olmadığımız tek şey otobüs konforu oldu çok dar ve sıkışık seyehat ettik. Bunun haricinde çok keyif aldığımız bir tur oldu. Programımızda olan alanları hep tam zamanında deneyimledik. Bu da bize ekstra keyif verdi. Teşekkür ederim ❤️,5,2,1,1,1,0
"31 Ekimde bir gece konaklamalı Kapadokya turuna katıldım. Leyla hanımın profesyonelliği ve sıcaklığı, Serkan beyin harika anlatımlarıyla çok güzel bir tur gerçekleştirdik. Kapadokya da gezmediğimiz, görmediğimiz yer kalmadı bu aileye çok teşekkür ederim, başka turlarda kesinlikle görüşeceğiiiz :)",5,0,0,1,1,0
"Dün Şeydanur hanımın rehberliğinde inanılmaz bir Bolu Abant turu gerçekleştirdik. Ziyaret ettiğimiz yerler olsun rehberimizin ilgi alakası olsun her şey çok güzeldi. Çok memnun kaldık, teşekkür ederiz🫶🏻",5,0,1,1,0,0
"Bir puanı Rehber 'e veriyorum.son anda katılmak istediğim turun çıkmayacağını bildirip 11 ekim Çanakkale şehitlik gezisine katıldım.En arka koltukta canmsız ve havasız şekilde yolculuk yaptık.yetmezmiş gibi araç çocuk parkı gibiydi bir yolcunun 1/2 yaşlarındaki çocuk hem gidişte hem dönüşte sürekli ağladı,tabi tur esnasında da
Ne rehberi duyduk çünkü araç içerisinde sürekli bir ağlama nede geziden tat aldık.
Kesinlikle rezervasyon öncesi küçük çocuk var mu diye teyit alınmalı yoksa bizim gibi hem gidişte ,hem dönüşte, hemde tur boyu bebek gürültüsü çekersiniz .",1,2,2,2,0,0
"Olumsuz bir deneyimdi.
Agonya Turizm ile adalar turuna katıldık. Ancak meteoroloji sarı alarm vermiş olmasına rağmen tur iptal edilmedi. Hava koşulları son derece uygunsuzdu; sağanak yağış altında fazlasıyla ıslandık. Maalesef turu yarıda kesmek zorunda kaldık.
Böyle bir durumda katılımcıların sağlığı ve güvenliği düşünülerek ya iptal ya da erteleme yapılmalıydı. Tur şirketlerinden beklentimiz sadece gezi düzenlemeleri değil, aynı zamanda sorumluluk bilinciyle hareket etmeleri.
Bu konudaki ilgisizlik bizi hayal kırıklığına uğrattı.",1,0,0,2,0,0
Adalar turu için bu firmayı tercih ettik ancak keşke etmeseydik. Yağmurlu havada asla tat alınamayacak bir gezi oldu bunun sorun olacağını önceden defalarca kez belirtmeme rağmen sırılsıklam olduk. Rehberimiz Emir bey tanıtım yapması gerekirken gitmemiz gereken yere götürüp sürekli serbest zaman diyip bizi kendi halimize bıraktı. Saçma sapan yerlerde kendi yolumuzu kendimiz bulmak zorunda kaldık. Kültürel anlamda da bir bilgi sahibi olamadık ne yazık ki. Tamamen baştan savma bir anlatım bilgi yetersiz.Paramız resmen çöp oldu. Rehber ayrıca buluşma saatine herkesten sonra gelip son dk feribota binip bazı arkadaşları unuttu. Onları beklemek zorunda kaldık. Bir çok turla gezdim ilk defa böyle rezalet bir turla karşılaştım. Tavsiye etmiyorum.,1,0,2,2,0,0
Hiç memnun kalmadım arabanın şoförü geziyi yönetiyor şoför ne derse öyle oluyor şirket herşeyden habersiz ve ilgisiz gezideki herşey şoföre bağlı,1,2,0,2,0,0
"10-12 Nisan 2024 Tarihli 2 gün 1 gece turu benim için ve diğer misafirler için çok kötü bir deneyimdi.Rehberimizin zamanı iyi yönetememesi ve deneyimsiz oluşu ayrı bir konu.Tur programına dahil olan ve bizi götürmedikleri yerler vardı.Ayrıca Tur şirketinin ilk gün öğle yemeği yedirdikleri yer Anka Restaurantta misafirlere ekmek kabında bayat ekmek ve küflenmiş ekmek ikram edildi.Yemekleri çok kötüydü.Başka bir alternatif yeri olmadığını yemek zorunda kaldık.Bizi yemek konusunda alternatif yerleri olan yerlere götürmediler.Bizimle aynı gün tur şirketine ait farklı grup testi kebabı yerken bizim yiyemememiz garip geldi.Balon turu ve Türk gecesi yapılmadı. ATV etkinliğine çıkan misafirleri etkinliğe çıkmayan misafirler 1 saat beklemek zorunda kaldı.Otele giriş geç oldu.Otelde akşam yemeği kalmamıştı. ATV etkinliğine katılmayan misafirler otele bırakılıp istirahat ettirilebilirlerdi. Tam anlamıyla fiyaskoydu,2 günüme yazık oldu.Artı olarak Otel görselde paylaşılan otel değildi.Burada reklam içeriğinde bir aldatma söz konusu.",1,0,2,2,2,2
İnsanı madur ediyorlar bunlara güvenip plan yapmayın son dk akşam sekizde aradılar otobüs kalkmıycak grupları iptal mı olmuşda fln filan dalga geçer gibi,1,2,0,2,0,0
İğrenç bir acente haftasonu adalar turuna katıldık özellikle belirtmemize rağmen yine arka kontuğa atılmışız üstelik değiştirilmesini istedik tamm dendi ama tüm turu son kontukta tamamladık gitmeyin katılmayın sakın kötü bir deneyimdi,1,0,0,2,0,0
Bu gün Kütahya turuna katıldım ve garda mahsur kaldık rezil bir organizasyon hiç kimseye tavsiye etmem yazık oldu tatilimiz,1,0,0,1,0,0
Verdiğimiz paraya değmedi kayak takımlı paket aldık ama ucuz bi firmayla anlaştıkları için arıza çıkarıp durdu bu yüzden kullanamadık onun dışında 45 dakika 1 saat teorik eğitim verilecegi söylendi ama sadece 5 dakika üstün körü ne yapmamız gerektigi anlatıldı daha farklı turları tercih edin bence,1,0,0,2,0,0
19 Haziran İstanbul kültür turuna katıldık neredeyse İstanbul'u yürüyerek gezdik tur rehberi bizleri beklemeden hareket ettiği için kaybolan kişiler oldu hayatımda bu kadar kötü bir tur görmedim,1,0,2,2,0,0
"Agonya Bursa Travel ile 17 Haziran İstanbul Kültür turuna Eşimle birlikte katıldık. Tur genel anlamda aşırı yorucu geçti çünkü İstanbul Kültür turu içinde yazılan bütün yerleri maalesef yürüyerek gezdik. Tur rehberimiz Mustafa beyin koordinesizliği sebebi ile sürekli birilerini bekleme durumunda kaldık. Gezdiğimiz yerler zaten güzel ve tarihi yerlerdi. Önemli olan vaktinizi nasıl gecirdiginizdir. Aşırı yürüme, birilerini bekleme zaten çok yordu bunun üzerine keyifli bir gezi yerine tarihi yerleri yorgun argın gör çık şeklinde oldu. Öğlen yemeği için Mustafa Beyin bizi yönlendirdiği tek yer balık+ekmek oldu. Yemediğimiz için o kısıtlı zamanda ve yorgun halimizle bütçemize uygun yemek yiyeceğimiz bir yer bile bulamadık. Grup aşırı parça parça şeklindeydi. Çocuklu ailelerde vardı ve onlarda maalesef İstanbul Kültür turunu yürüyerek tamamlamak zorunda kaldılar. Son olarak belirtmeliyim ki naçizane önerim belirtilen yerler zaten herkesin görmek istediği çok güzel tarihi yerler eğer buraları görmek için bu firma tercih ediliyor ise firma , Tur rehberi , bu turdan sorumlu olan her çalışan katılanlara moral olarak keyifli bir Tur yaşatmalari şeklinde olmalıdır. Sadece gördük geldik bitti anlamında değil. Firmayı önerme konusunda da herkes kendi tercihi ile yaşayıp deneyimlemelidir. Benim için tek sonuç yorgun argında olsa İstanbulda görmek istediğim tarihi yerleri gördüm .",2,0,1,1,0,2
